X,Y
11.04697124786618,17.45099954462578
7.9314757244331435,10.458889421263091
10.489959831681865,16.313118235018123
10.99308158489983,6.999861713501822
9.485374838285455,17.91701708887991
8.669484887746716,11.965409604549146
10.52976388151687,16.603829770167387
10.432077371094554,14.480477065076002
7.339022500915959,7.2953339827962065
10.164421971823696,21.984867256192878
8.30850720494465,11.139760172289224
12.135334474502477,21.586207759311566
10.9914254959813,11.48752908018063
9.600539420934242,9.596243724110415
10.945984751230826,2.0781583582148233
13.187478823371116,19.002113423114942
10.631053501074588,8.949224861068386
12.231445954793223,19.71353065285809
11.36317622171293,17.992691612459787
8.045335293096855,13.84711135862863
10.955740297152035,18.28180071077587
3.250494954942992,14.99681953038195
11.319927707225768,17.904625109636505
12.354908547934574,16.060520263759432
9.81404019626344,12.523770239145499
12.379385766427717,12.843383802298224
6.042558672224856,6.328967877179002
8.072328981755534,13.23278206589411
11.148677164421947,23.535196020489458
12.263366058086307,10.604912672795155
8.179504998540535,15.594768157805838
15.790536566371287,16.349606189679513
6.847686504644225,18.965258802702042
8.52202658585453,3.8791529415459785
10.34206370514001,12.518534492019294
11.928596995028295,21.177708502684915
8.827487487040662,11.097428593111564
8.586067393003711,17.00112834550346
9.537964983263349,9.44296519984988
11.199949866344506,8.582398005886542
9.631109927211439,16.202425441505422
5.174470734411605,17.384136365905228
9.865112669790381,11.027177907454382
9.860144159005214,18.855859849543066
8.599355595219665,20.04993179473687
9.168771535573752,7.171881461983173
9.464095509676236,15.529900805840878
11.544458636976046,11.182182040051304
12.924491329255037,8.397497099032838
8.739411992054363,15.847914838315283
12.413161118653148,12.124835042982896
12.700776127314146,11.152182270315198
13.404436859205388,16.500253760230578
8.777351239759136,16.09801085374721
11.371490395117446,0.21571781757836206
6.137075180676415,12.785236488196194
8.56260538986808,15.960566681929128
11.362175458967993,13.879137038324588
11.442378337458683,15.701907359325253
11.863839261703358,12.33785839775474
12.135610544033028,22.453934973646618
9.503865688029219,16.495630153052492
9.524522252033666,15.693583886812336
10.226498201635717,21.496671796122854
5.407512118438846,14.090032640807173
10.373634476986787,10.023898148890762
7.0035378938626085,13.676907172632365
7.333629569393819,15.262352237192678
10.52659543496438,17.893427765769808
10.454888466079064,14.870974616682483
11.919681210364296,5.5506737709918195
8.657321325996426,12.170950241916465
9.913815578173127,14.914261669170116
7.746744686364032,12.964369155795229
11.03732451880471,12.19294588211706
10.034614338388726,21.129870328400287
11.452168770861924,13.682689492666261
8.527432075310392,9.503565204952922
11.604004804641756,11.14062684834359
9.238199250504483,17.27961010604184
3.739947677492996,11.215085573147396
7.5685898125674305,13.834743835776049
8.849403512541846,9.439623274184411
11.553602962961966,8.163490020925103
11.897682564035431,10.06883870493199
12.870261236906657,13.140726953488272
8.631936530357383,12.333768468249747
5.066556946820557,27.412052387327435
9.876039319296265,9.26308984281124
10.11534953235119,18.91331336819725
11.981977679656573,16.294558276426248
10.071995794831212,8.682669309335955
10.178825660366504,9.299602849426222
13.714798502074995,16.20162679971509
10.366451145251835,14.70784253522437
8.152224703247903,22.113837034299756
11.355545060800518,10.784928471444733
7.944910132766817,17.49415901390955
13.99619785649102,13.186114060251262
8.12748017192521,23.06093915238974
12.978003737995456,18.229994872146648
11.968824777779428,18.880410271857688
9.744072481374952,15.263782802510466
11.187436241210733,21.731061548560362
7.048798333317187,16.41953725787147
11.178549462363623,18.937616813778998
8.175216242021868,10.426492330071525
10.427032350485256,16.351882663333452
8.630474995245914,16.78146529926256
12.089035157430807,14.350346849637047
9.094252140932724,13.232787180433846
8.912669507224296,14.95461115164845
10.178495918047904,15.199011013174388
9.630925675049722,10.049225645016982
9.645489322333008,6.253652939884674
9.56154440385913,15.785832006184432
4.78565197380116,12.011229740579981
12.341899799466546,10.20473814694935
6.116350414696525,5.87918665571393
8.42054429666799,13.518860425364243
10.975730400321048,18.187737337229528
6.485783049462674,15.438451780537886
7.678636900965708,20.550387143694635
7.798517919907633,17.161136556288724
9.167916952420194,18.531387538882587
8.942331916862623,15.346677728088725
9.770251947005516,6.939130176308073
9.17344226235419,13.74357240577758
9.296417922876305,9.90160676732382
7.208550122292211,18.85130286510886
11.360529224998075,14.885737995660111
7.9794045442335015,17.04767139654332
12.615236145530172,15.31569627849841
10.79786635516748,13.575653317084946
8.87161100759694,18.235633601323258
8.225866583788576,12.871029233965002
9.067602270179288,0.3588786526061494
10.260149901204613,11.85784361043839
8.83410938201032,15.528147384185845
6.010077706492073,16.48447148293938
11.762717700317722,12.735098647261916
7.55569692612071,11.75669032238674
10.439365284411409,9.415259242507556
12.044286931557185,19.542045602928777
11.707005913249159,15.881697918129563
14.289203417723527,24.404819872034192
10.510996505661502,8.749591947395068
10.536383923520713,21.47258577815581
9.738565938819617,14.389061506158123
9.134560439327965,21.3906424575098
10.894063304573523,19.900264148492717
11.171863095686996,16.15214415185215
8.146174786656216,9.032694776021067
10.030218385761502,18.118181019215314
7.584729279042971,13.958160746700493
10.629250106613764,9.553224075084998
13.493721221878879,20.128068164234875
11.161836671032322,17.066887699505386
11.181555862250256,19.283100906649572
11.058444965680971,10.322528461536823
9.89473930096715,21.695270083363646
12.703355470106905,18.698292656794386
8.518220979651254,11.402342201658254
10.009989334833255,22.04900454706301
13.273287373046228,22.89828419648849
12.469033756237593,26.20200679045278
6.9871509165161125,15.490106350518355
8.377321805771391,12.896750514992561
8.187430150112055,12.169879027104866
11.083179537132244,12.975188887666107
9.440722709685858,9.14768040021116
9.908565185352693,-1.4981073446276163
9.999050004167007,11.357063521498526
8.670455381324501,16.256367646397443
8.66658648710684,17.416756529094556
11.657282950911192,17.509152478395663
10.03797415206979,10.959659141717776
9.159016154954527,14.919086977652938
9.535372205052113,10.639963138414604
9.344300066746682,10.800006843604617
10.113046992810364,16.751219304838664
9.423966904395096,8.924311070883215
13.513276197860213,9.750961009386995
8.02301711323561,13.720062553991792
10.3834448275266,17.276396031058304
9.853552844174876,21.319876661824154
11.6105353289849,15.91213180123053
9.378859709386141,24.92936472064933
11.353630232909445,9.232843647123563
11.519166823733658,25.424295056651882
5.677180560349042,16.786040381041378
12.67204699542091,23.543691093696857
13.037436662964813,21.827137592659696
8.520738838165945,6.510139259924468
11.464283246857576,4.80922810523192
8.02923434832045,8.939775179138419
10.148711667935071,16.95418835174224
8.105464157119648,21.04414014290616
8.517593753670115,11.429007863729828
9.206664485958207,12.396782099762877
7.4434741704666845,21.127252381643427
7.958526836732911,11.485103643972721
12.51886902834107,13.339578648535475
8.637402256137435,22.937665885579754
8.87220061558672,6.4377476122687085
9.20448746286706,12.458812764854422
10.252125716979947,19.895435285683106
8.782246016966392,13.690593021342048
11.282938210304803,21.479216504351005
9.32446694532801,6.311102650921844
9.827388127816858,13.12789811988261
13.952992730011655,10.14819715491224
12.533729109469952,2.50043590535606
7.364672959447658,18.5955591625791
9.923871838044168,12.133254418178952
12.599016018774178,11.111086152490344
11.317726137539307,16.048743487248604
12.158893619418771,11.835330503062451
12.332182647514609,16.708896159103297
9.512995756521057,9.263634844332543
4.869428476269796,23.879337505693442
9.389696069955765,12.434449928875559
10.359867285317405,2.953731876413329
12.62215139482109,18.868735602450094
9.496631815819724,11.585251205141448
11.361411678691358,12.037171076453138
11.298056472737853,12.50866483717042
10.85582932280189,14.493886132881102
8.88589177276469,15.941357381976466
8.784800612253362,16.45910125561298
10.083217845058078,17.72968350026515
9.746492330183631,12.475745501302384
9.777006961510354,12.839740199567371
9.162327525251772,15.94061063182105
9.994848049697772,16.753273809140936
10.57697700623783,30.456072886202886
8.841941228615092,12.514560108918186
8.216591462128296,20.12727524672929
12.336651512767778,13.338886589093006
12.22364675526859,21.227590451228266
10.958588938173166,27.024503827195144
12.167773312301636,13.541870250877528
12.152688019566739,7.651472699949831
9.021602948223343,22.909537333215603
9.96208599906063,6.6548319640056075
8.90832173384734,26.408579281737673
13.042681087066722,17.65243252468743
12.435300481313325,21.44098585914906
7.629891339476709,13.080994045946747
10.91618081825372,16.442050295716072
8.731257472792553,15.578094608087685
8.90556694005478,10.318044634183861
10.43581543083915,13.278386234610004
11.615046958089204,8.73836656806455
11.50727732657578,9.080664841416244
8.770356964677834,18.37633747154867
10.74195753728537,16.10634976704579
7.4520545209061275,21.295941762313053
8.374261461465307,19.668986938852868
12.852357424082754,16.508839425637717
9.836906343016544,17.45054554521486
12.164477676062454,11.495448162087484
6.887459536099268,19.92098510624788
11.030637780612754,13.912584394471082
9.182489635162899,12.93204694453477
8.117662875821777,27.86759952426261
11.877449737077788,9.853623634459787
7.56534228551841,19.036166085183705
11.277562789860735,10.528724740763419
9.807797620145925,12.864440024848047
14.249371107472646,12.14370270279866
12.79878839170242,15.771063221574318
7.58824599330892,23.145893898073858
9.780772856137476,14.595639163097177
13.148677288839378,15.830513877274255
5.9153467924324765,13.104759477645192
10.267781361482633,14.813441057437368
8.076301865975406,8.586436060741566
10.659470442778314,7.283592981485823
12.517539436470813,14.252370701740384
12.89126503512439,17.433922234622905
7.540415627797687,18.822843814102562
9.308427768512962,9.54189842599942
13.232309857542889,18.53610838190649
9.965804969590307,21.832501166991474
9.090338297515794,10.56303242730489
9.650659677947107,21.685062866884646
6.839542885698048,12.497325070663056
13.569628547645985,17.860780987686024
11.525650377515277,17.0164562763218
6.504673317177572,21.361894817593896
9.547811099087872,5.722333585778497
10.994397689385828,10.462724716610374
11.937336251765773,12.171695059171778
12.880475481031532,17.30099346257809
12.037513613280302,13.099253366933576
12.177184878344864,22.96859296370947
10.72800417805663,15.405192637600349
12.727477983164736,19.786907809756798
11.427859155068365,15.499781732366852
9.076202556839837,20.959585433960218
10.74654265970041,10.670872007754472
10.595665136655693,9.410712272311075
10.86772342334714,14.574860546604153
8.269070276054695,14.746156553101375
6.411155947975851,17.578167103136273
6.159152957187091,14.749459793172223
11.674309429275402,10.65801446923286
10.953532058022764,7.816937633408645
9.811190071809076,8.707440267160212
10.142570153625137,7.106936519623565
9.467017259451863,13.741114407402263
8.066888391293762,15.608228530603448
12.163916677540811,17.866358277062343
11.335436999116165,5.119927699781297
12.545629484898567,15.832686558684344
11.57915917464294,20.952879428437043
12.071021184831135,14.617138906013615
14.746123722929848,16.686910503945253
